"spkid","full_name"
20019340," 19340 (1997 AV4)"
20019352," 19352 (1997 EL)"
20019357," 19357 (1997 GZ7)"
20019358," 19358 (1997 GO23)"
20019359," 19359 (1997 GB35)"
20019369," 19369 (1997 YO)"
20019389," 19389 (1998 DD14)"
20019427," 19427 (1998 FJ66)"
20019431," 19431 (1998 FS70)"
20019457," 19457 Robcastillo (1998 HE6)"
20019482," 19482 Harperlee (1998 HL102)"
20019485," 19485 (1998 HC122)"
20019501," 19501 (1998 KC50)"
20019503," 19503 (1998 KE65)"
20019513," 19513 (1998 QN7)"
20019516," 19516 (1998 QF80)"
20019517," 19517 Robertocarlos (1998 SK164)"
20019565," 19565 (1999 KF4)"
20019580," 19580 (1999 ND)"
20019590," 19590 (1999 NG18)"
20019608," 19608 (1999 NC57)"
20019615," 19615 (1999 OB3)"
20019617," 19617 Duhamel (1999 PH1)"
20019622," 19622 (1999 RY2)"
20019634," 19634 (1999 RG45)"
20019636," 19636 (1999 RD48)"
20019642," 19642 (1999 RK94)"
20019644," 19644 (1999 RD102)"
20019646," 19646 (1999 RF102)"
20019649," 19649 (1999 RQ104)"
20019650," 19650 (1999 RY105)"
20019661," 19661 (1999 RR130)"
20019668," 19668 (1999 RB145)"
20019673," 19673 (1999 RR158)"
20019689," 19689 (1999 RX205)"
20019690," 19690 (1999 RD212)"
20019691," 19691 Iwate (1999 RN214)"
20019694," 19694 Dunkelman (1999 RX230)"
20019696," 19696 (1999 SW1)"
20019702," 19702 (1999 SK23)"
20019704," 19704 Medlock (1999 TU8)"
20019706," 19706 (1999 TU11)"
20019712," 19712 (1999 TL220)"
20019715," 19715 Basodino (1999 UA4)"
20019719," 19719 Glasser (1999 VB9)"
20019720," 19720 (1999 VP10)"
20019721," 19721 Wray (1999 VW11)"
20019725," 19725 (1999 WT4)"
20019726," 19726 (1999 XL)"
20019728," 19728 (1999 XQ14)"
20019737," 19737 (2000 AQ51)"
20019744," 19744 (2000 AC176)"
20019746," 19746 (2000 AE200)"
20019748," 19748 (2000 BD5)"
20019752," 19752 (2000 CH67)"
20019760," 19760 (2000 GK160)"
20019783," 19783 Antoniromanya (2000 QF71)"
20019797," 19797 (2000 RO51)"
20019819," 19819 (2000 SQ152)"
20019836," 19836 (2000 SC270)"
20019844," 19844 (2000 ST317)"
20019845," 19845 (2000 SY319)"
20019848," 19848 Yeungchuchiu (2000 TR)"
20019852," 19852 Jamesalbers (2000 TT58)"
20019853," 19853 Ichinomiya (2000 TL60)"
20019858," 19858 (2000 UT18)"
20019862," 19862 (2556 P-L)"
20019870," 19870 (4780 P-L)"
20019879," 19879 (1274 T-1)"
20019906," 19906 (4138 T-3)"
20019907," 19907 (4220 T-3)"
20019910," 19910 (5078 T-3)"
20019911," 19911 Rigaux (1933 FK)"
20019913," 19913 Aigyptios (1973 SU1)"
20019926," 19926 (1979 YQ)"
20019932," 19932 (1981 EU4)"
20019964," 19964 (1987 BX1)"
20019965," 19965 (1987 RO1)"
20019968," 19968 Palazzolascaris (1988 FE3)"
20019981," 19981 Bialystock (1989 YB6)"
20020000," 20000 Varuna (2000 WR106)"
20020001," 20001 Marinakoren (1991 CM)"
20020002," 20002 Tillysmith (1991 EM)"
20020038," 20038 Arasaki (1992 UN5)"
20020058," 20058 (1993 OM8)"
20020063," 20063 (1993 RC4)"
20020067," 20067 (1993 TN24)"
20020097," 20097 (1994 UL2)"
20020098," 20098 Shibatagenji (1994 WC2)"
20020099," 20099 (1994 WB3)"
20020101," 20101 (1994 XM2)"
20020144," 20144 (1996 RA33)"
20020193," 20193 Yakushima (1997 BH8)"
20020206," 20206 (1997 FA4)"
20020210," 20210 (1997 GQ7)"
20020219," 20219 Brianstone (1997 GP36)"
20020224," 20224 Johnrae (1997 JR13)"
20020262," 20262 (1998 FB14)"
20020328," 20328 (1998 HS42)"
20020369," 20369 (1998 KE16)"
20020387," 20387 (1998 KP54)"
20020391," 20391 (1998 KT55)"
20020392," 20392 Mikeshepard (1998 MA8)"
20020394," 20394 Fatou (1998 MQ17)"
20020395," 20395 (1998 MY29)"
20020402," 20402 (1998 OH6)"
20020409," 20409 (1998 QP43)"
20020411," 20411 (1998 QJ69)"
20020412," 20412 (1998 QG73)"
20020422," 20422 (1998 UE8)"
20020424," 20424 (1998 VF30)"
20020427," 20427 Hjalmar (1998 VX44)"
20020428," 20428 (1998 WG20)"
20020433," 20433 Prestinenza (1999 CL12)"
20020466," 20466 (1999 MW1)"
20020470," 20470 (1999 NZ5)"
20020502," 20502 (1999 RG11)"
20020505," 20505 (1999 RE16)"
20020510," 20510 (1999 RQ26)"
20020520," 20520 (1999 RC38)"
20020521," 20521 (1999 RM38)"
20020523," 20523 (1999 RZ41)"
20020525," 20525 (1999 RU43)"
20020543," 20543 (1999 RZ98)"
20020546," 20546 (1999 RA105)"
20020547," 20547 (1999 RD105)"
20020560," 20560 (1999 RX118)"
20020569," 20569 (1999 RP132)"
20020577," 20577 (1999 RM148)"
20020592," 20592 (1999 RV177)"
20020594," 20594 (1999 RP183)"
20020602," 20602 (1999 RC198)"
20020607," 20607 Vernazza (1999 RR219)"
20020617," 20617 (1999 SA7)"
20020622," 20622 (1999 TQ11)"
20020628," 20628 (1999 TS40)"
20020630," 20630 (1999 TJ90)"
20020635," 20635 (1999 TV96)"
20020640," 20640 (1999 TF118)"
20020654," 20654 Ivaneder (1999 TO247)"
20020657," 20657 Alvarez-Candal (1999 TL261)"
20020660," 20660 (1999 UF)"
20020664," 20664 Senec (1999 UV4)"
20020670," 20670 (1999 UA46)"
20020672," 20672 (1999 UU50)"
20020675," 20675 (1999 VK6)"
20020676," 20676 (1999 VA7)"
20020679," 20679 (1999 VU9)"
20020692," 20692 (1999 VX73)"
20020701," 20701 (1999 VL179)"
20020704," 20704 (1999 WH)"
20020705," 20705 (1999 WH3)"
20020707," 20707 (1999 WW4)"
20020713," 20713 (1999 XA32)"
20020716," 20716 (1999 XG91)"
20020718," 20718 (1999 XZ97)"
20020720," 20720 (1999 XP101)"
20020721," 20721 (1999 XA105)"
20020729," 20729 (1999 XS143)"
20020734," 20734 (1999 XA169)"
20020736," 20736 (1999 XV170)"
20020739," 20739 (1999 XM193)"
20020740," 20740 Semery (1999 XB228)"
20020741," 20741 Jeanmichelreess (1999 XA230)"
20020743," 20743 (2000 AR6)"
20020751," 20751 (2000 AA200)"
20020755," 20755 (2000 BX6)"
20020762," 20762 (2000 EE36)"
20020799," 20799 Ashishbakshi (2000 SU172)"
20020802," 20802 (2000 SR179)"
20020806," 20806 (2000 SW220)"
20020810," 20810 (2000 SE266)"
20020820," 20820 (2000 UZ3)"
20020825," 20825 (2000 UN11)"
20020840," 20840 Borishanin (2000 UF58)"
20020841," 20841 (2000 UM69)"
20020891," 20891 (2000 WN28)"
20020898," 20898 Fountainhills (2000 WE147)"
20020899," 20899 (2000 XB3)"
20020953," 20953 (1068 T-3)"
20020960," 20960 (1971 UR)"
20020965," 20965 Kutafin (1978 SJ7)"
20020985," 20985 (1981 EA35)"
20020989," 20989 (1981 EZ45)"
20020995," 20995 (1985 VY)"
20020997," 20997 (1986 PL1)"
20021018," 21018 (1988 VV1)"
20021021," 21021 (1988 XL2)"
20021038," 21038 (1990 EP3)"
20021047," 21047 Hodierna (1990 SE5)"
20021054," 21054 Ojmjakon (1990 VL5)"
20021062," 21062 Iasky (1991 JW1)"
20021065," 21065 Jamesmelka (1991 NM)"
20021078," 21078 (1991 RR16)"
20021105," 21105 (1992 PU1)"
20021109," 21109 Sunkel (1992 RY)"
20021128," 21128 Chapuis (1993 BJ5)"
20021161," 21161 Yamashitaharuo (1993 TR1)"
20021164," 21164 (1993 UZ7)"
20021194," 21194 (1994 PN1)"
20021206," 21206 (1994 PT28)"
20021222," 21222 (1995 BT)"
20021224," 21224 (1995 DM6)"
20021252," 21252 (1995 YP8)"
20021253," 21253 (1996 AX3)"
20021262," 21262 Kanba (1996 HA2)"
20021271," 21271 (1996 RF33)"
20021284," 21284 Pandion (1996 TC51)"
20021353," 21353 (1997 FG)"
20021370," 21370 (1997 TB28)"
20021378," 21378 (1998 CJ4)"
20021454," 21454 Chernoby (1998 HE40)"
20021523," 21523 GONG (1998 MW15)"
20021525," 21525 (1998 MP23)"
20021534," 21534 (1998 OV12)"
20021539," 21539 Josefhlavka (1998 QO4)"
20021540," 21540 Itthipanyanan (1998 QE11)"
20021542," 21542 Kennajeannet (1998 QA22)"
20021547," 21547 Kottapalli (1998 QK38)"
20021548," 21548 Briekugler (1998 QX38)"
20021550," 21550 Laviolette (1998 QS44)"
20021554," 21554 Leechaohsi (1998 QR69)"
20021555," 21555 Levary (1998 QF70)"
20021557," 21557 Daniellitt (1998 QE73)"
20021559," 21559 Jingyuanluo (1998 QE78)"
20021564," 21564 Widmanstatten (1998 QQ101)"
20021565," 21565 (1998 QZ102)"
20021570," 21570 Muralidhar (1998 RK33)"
20021573," 21573 (1998 RP70)"
20021578," 21578 (1998 SN27)"
20021581," 21581 Ernestoruiz (1998 SD58)"
20021583," 21583 Caropietsch (1998 SQ108)"
20021586," 21586 Pourkaviani (1998 SU129)"
20021587," 21587 Christopynn (1998 SE132)"
20021593," 21593 (1998 VL27)"
20021595," 21595 (1998 WJ5)"
20021597," 21597 (1998 WA8)"
20021599," 21599 (1998 WA15)"
20021600," 21600 (1998 XL5)"
20021601," 21601 (1998 XO89)"
20021602," 21602 Ialmenus (1998 YW1)"
20021652," 21652 Vasishtha (1999 OQ2)"
20021663," 21663 Banat (1999 RM)"
20021676," 21676 Maureenanne (1999 RB23)"
20021699," 21699 Wolpert (1999 RE64)"
20021757," 21757 (1999 RQ194)"
20021766," 21766 (1999 RW208)"
20021768," 21768 (1999 RL210)"
20021772," 21772 (1999 RU211)"
20021786," 21786 (1999 SB4)"
20021792," 21792 (1999 ST7)"
20021793," 21793 (1999 SG8)"
20021831," 21831 (1999 TX93)"
20021842," 21842 (1999 TH102)"
20021855," 21855 (1999 TG150)"
20021863," 21863 (1999 TC194)"
20021867," 21867 (1999 TQ251)"
20021895," 21895 (1999 VA5)"
20021898," 21898 (1999 VJ7)"
20021900," 21900 Orus (1999 VQ10)"
20021902," 21902 (1999 VD12)"
20021904," 21904 (1999 VV12)"
20021930," 21930 (1999 VP61)"
20021959," 21959 (1999 VM186)"
20021967," 21967 (1999 WS9)"
20022006," 22006 (1999 XP51)"
20022008," 22008 (1999 XM71)"
20022009," 22009 (1999 XK77)"
20022014," 22014 (1999 XQ96)"
20022020," 22020 (1999 XG108)"
20022026," 22026 (1999 XS119)"
20022035," 22035 (1999 XR170)"
20022041," 22041 (1999 XK192)"
20022043," 22043 (1999 XW204)"
20022044," 22044 (1999 XS206)"
20022046," 22046 (1999 XU211)"
20022049," 22049 (1999 XW257)"
20022050," 22050 (1999 YV13)"
20022052," 22052 (2000 AQ14)"
20022053," 22053 (2000 AO17)"
20022054," 22054 (2000 AP21)"
20022055," 22055 (2000 AS25)"
20022056," 22056 (2000 AU31)"
20022058," 22058 (2000 AA64)"
20022059," 22059 (2000 AD75)"
20022066," 22066 (2000 AX100)"
20022070," 22070 (2000 AN106)"
20022071," 22071 (2000 AB107)"
20022074," 22074 (2000 AB113)"
20022086," 22086 (2000 AG170)"
20022094," 22094 (2000 AQ200)"
20022097," 22097 (2000 BH4)"
20022098," 22098 (2000 BJ16)"
20022106," 22106 Tomokoarai (2000 NC12)"
20022108," 22108 (2000 PD)"
20022115," 22115 (2000 RB62)"
20022116," 22116 (2000 RK71)"
20022118," 22118 (2000 SL86)"
20022123," 22123 (2000 SG172)"
20022129," 22129 (2000 SD311)"
20022147," 22147 (2000 WP32)"
20022149," 22149 (2000 WD49)"
20022177," 22177 Saotome (2000 XS38)"
20022180," 22180 (2000 YZ)"
20022185," 22185 Stiavnica (2000 YV28)"
20022187," 22187 (2000 YZ33)"
20022203," 22203 Prothoenor (6020 P-L)"
20022241," 22241 (4072 T-3)"
20022279," 22279 (1984 DM)"
20022285," 22285 (1987 RR)"
20022289," 22289 (1988 XV1)"
20022291," 22291 Heitifer (1989 CH5)"
20022393," 22393 (1994 QV)"
20022400," 22400 (1995 CC)"
20022401," 22401 Egisto (1995 DP3)"
20022412," 22412 (1995 UQ4)"
20022433," 22433 (1996 GC2)"
20022440," 22440 Bangsgaard (1996 KA)"
20022464," 22464 (1997 AG14)"
20022476," 22476 (1997 EM23)"
20022503," 22503 Thalpius (1997 TB12)"
20022647," 22647 Levi-Strauss (1998 OR8)"
20022664," 22664 (1998 QY22)"
20022673," 22673 (1998 QR38)"
20022699," 22699 (1998 RU22)"
20022700," 22700 (1998 RP37)"
20022702," 22702 (1998 RO40)"
20022703," 22703 (1998 RO44)"
20022704," 22704 (1998 RZ52)"
20022714," 22714 (1998 SR2)"
20022716," 22716 (1998 SV9)"
20022719," 22719 Nakadori (1998 SH25)"
20022720," 22720 (1998 SF49)"
20022724," 22724 Byatt (1998 SE59)"
20022737," 22737 (1998 SY139)"
20022743," 22743 (1998 TD18)"
20022754," 22754 Olympus (1998 WJ8)"
20022769," 22769 Aurelianora (1999 BD4)"
20022770," 22770 (1999 BR14)"
20022805," 22805 (1999 RR2)"
20022864," 22864 (1999 RO161)"
20022924," 22924 Deshpande (1999 TH101)"
20022931," 22931 (1999 TB132)"
20022951," 22951 Okabekazuko (1999 TA243)"
20022955," 22955 (1999 TH251)"
20022978," 22978 Nyrola (1999 VO24)"
20022984," 22984 (1999 VP36)"
20023000," 23000 (1999 VU87)"
20023001," 23001 (1999 VS89)"
20023026," 23026 (1999 WV9)"
20023028," 23028 (1999 XV3)"
20023030," 23030 Jimkennedy (1999 XR7)"
20023058," 23058 (1999 XP45)"
20023059," 23059 Paulpaino (1999 XT45)"
20023075," 23075 (1999 XV83)"
20023078," 23078 (1999 XB95)"
20023099," 23099 (1999 XA160)"
20023101," 23101 (1999 XP164)"
20023103," 23103 (1999 XK169)"
20023104," 23104 (1999 XK182)"
20023106," 23106 (1999 XM191)"
20023119," 23119 (2000 AP33)"
20023120," 23120 Paulallen (2000 AP50)"
20023123," 23123 (2000 AU57)"
20023126," 23126 (2000 AK95)"
20023129," 23129 (2000 AO100)"
20023134," 23134 (2000 AU142)"
20023135," 23135 Pheidas (2000 AN146)"
20023140," 23140 (2000 AW154)"
20023142," 23142 (2000 AM165)"
20023143," 23143 (2000 AZ177)"
20023144," 23144 (2000 AY182)"
20023150," 23150 (2000 AG244)"
20023152," 23152 (2000 CS8)"
20023157," 23157 (2000 DH19)"
20023167," 23167 (2000 GL124)"
20023174," 23174 (2000 HM40)"
20023186," 23186 (2000 PO8)"
20023195," 23195 (2000 RA58)"
20023196," 23196 (2000 RY59)"
20023269," 23269 (2000 YH62)"
20023273," 23273 (2000 YM75)"
20023275," 23275 (2000 YP101)"
20023285," 23285 (2000 YH119)"
20023305," 23305 (2001 AH18)"
20023328," 23328 (2001 BM34)"
20023382," 23382 Epistrophos (4536 T-2)"
20023402," 23402 Turchina (1969 TO2)"
20023405," 23405 Nisyros (1973 SB1)"
20023408," 23408 Beijingaoyun (1977 TU3)"
20023433," 23433 (1981 UU22)"
20023440," 23440 (1986 QH1)"
20023442," 23442 (1986 QJ2)"
20023453," 23453 (1988 QR)"
20023463," 23463 (1989 TX11)"
20023479," 23479 (1991 CG)"
20023480," 23480 (1991 EL)"
20023485," 23485 (1991 NV6)"
20023544," 23544 (1993 XW)"
20023549," 23549 Epicles (1994 ES6)"
20023617," 23617 Duna (1996 HM13)"
20023620," 23620 (1996 LS2)"
20023622," 23622 (1996 RW29)"
20023624," 23624 (1996 UX3)"
20023687," 23687 (1997 JA11)"
20023694," 23694 (1997 KZ3)"
20023706," 23706 (1997 SY32)"
20023709," 23709 (1997 TA28)"
20023710," 23710 (1997 UJ)"
20023711," 23711 (1997 UT2)"
20023782," 23782 (1998 QE12)"
20023785," 23785 (1998 QJ16)"
20023795," 23795 (1998 QW32)"
20023823," 23823 (1998 QJ70)"
20023824," 23824 (1998 QX72)"
20023827," 23827 (1998 QG74)"
20023848," 23848 (1998 RJ1)"
20023856," 23856 (1998 RU47)"
20023864," 23864 (1998 RP64)"
20023870," 23870 (1998 RW75)"
20023898," 23898 Takir (1998 SG60)"
20023900," 23900 Urakawa (1998 SO61)"
20023918," 23918 (1998 SH133)"
20023921," 23921 (1998 SH135)"
20023934," 23934 (1998 TN5)"
20023939," 23939 (1998 TV33)"
20023945," 23945 (1998 US4)"
20023947," 23947 (1998 UH16)"
20023951," 23951 (1998 UX25)"
20023956," 23956 (1998 VD9)"
20023958," 23958 (1998 VD30)"
20023962," 23962 (1998 WO1)"
20023963," 23963 (1998 WY8)"
20023968," 23968 (1998 XA13)"
20023969," 23969 (1998 XF78)"
20023970," 23970 (1998 YP6)"
20023973," 23973 (1999 CA4)"
20023977," 23977 (1999 GW6)"
20023987," 23987 (1999 NB63)"
20024018," 24018 (1999 RU134)"
20024022," 24022 (1999 RA144)"
20024076," 24076 (1999 TL223)"
20024107," 24107 (1999 VS19)"
20024127," 24127 (1999 VZ52)"
20024178," 24178 (1999 XL7)"
20024192," 24192 (1999 XM30)"
20024225," 24225 (1999 XV80)"
20024229," 24229 (1999 XC90)"
20024233," 24233 (1999 XD94)"
20024244," 24244 (1999 XY101)"
20024275," 24275 (1999 XW167)"
20024276," 24276 (1999 XO169)"
20024279," 24279 (1999 XR171)"
20024282," 24282 (1999 XB179)"
20024291," 24291 (1999 XJ191)"
20024312," 24312 (1999 YO22)"
20024313," 24313 (1999 YR27)"
20024314," 24314 (2000 AQ2)"
20024340," 24340 (2000 AP84)"
20024341," 24341 (2000 AJ87)"
20024355," 24355 (2000 AJ111)"
20024357," 24357 (2000 AC115)"
20024358," 24358 (2000 AV117)"
20024361," 24361 (2000 AK120)"
20024362," 24362 (2000 AR120)"
20024380," 24380 Dorippe (2000 AA160)"
20024381," 24381 (2000 AA166)"
20024384," 24384 (2000 AR171)"
20024388," 24388 (2000 AB175)"
20024390," 24390 (2000 AD177)"
20024392," 24392 (2000 AD179)"
20024403," 24403 (2000 AX193)"
20024412," 24412 Ericpalmer (2000 AM243)"
20024413," 24413 Britneyschmidt (2000 AN243)"
20024414," 24414 Anzhenhosp (2000 AJ246)"
20024420," 24420 Thasos (2000 BU22)"
20024426," 24426 Belova (2000 CR12)"
20024429," 24429 (2000 CV27)"
20024431," 24431 (2000 CR45)"
20024439," 24439 Yanney (2000 EM144)"
20024440," 24440 (2000 FB1)"
20024444," 24444 (2000 OP32)"
20024446," 24446 (2000 PR25)"
20024448," 24448 (2000 QE42)"
20024449," 24449 (2000 QL63)"
20024451," 24451 (2000 QS104)"
20024452," 24452 (2000 QU167)"
20024453," 24453 (2000 QG173)"
20024454," 24454 (2000 QF198)"
20024456," 24456 (2000 RO25)"
20024458," 24458 (2000 RP100)"
20024459," 24459 (2000 RF103)"
20024461," 24461 (2000 SZ3)"
20024463," 24463 (2000 SO123)"
20024466," 24466 (2000 SC156)"
20024467," 24467 (2000 SS165)"
20024470," 24470 (2000 SJ310)"
20024471," 24471 (2000 SH313)"
20024472," 24472 (2000 SY317)"
20024478," 24478 (2000 WC145)"
20024485," 24485 (2000 YL102)"
20024486," 24486 (2000 YR102)"
20024497," 24497 (2001 AE18)"
20024501," 24501 (2001 AN37)"
20024505," 24505 (2001 BZ)"
20024506," 24506 (2001 BS15)"
20024512," 24512 (2001 BK35)"
20024519," 24519 (2001 CH)"
20024530," 24530 (2001 CP18)"
20024531," 24531 (2001 CE21)"
20024534," 24534 (2001 CX27)"
20024537," 24537 (2001 CB35)"
20024539," 24539 (2001 DP5)"
20024561," 24561 (4646 P-L)"
20024587," 24587 Kapaneus (4613 T-2)"
20024638," 24638 (1981 UC23)"
20024649," 24649 Balaklava (1985 SG3)"
20024653," 24653 (1986 RS5)"
20024688," 24688 (1990 KE1)"
20024689," 24689 (1990 OH1)"
20024691," 24691 (1990 RH3)"
20024701," 24701 Elyu-Ene (1990 VY5)"
20024718," 24718 (1991 SW)"
20024743," 24743 (1992 NF)"
20024745," 24745 (1992 QY)"
20024748," 24748 Nernst (1992 ST13)"
20024749," 24749 Grebel (1992 SM17)"
20024751," 24751 Kroemer (1992 SS24)"
20024752," 24752 (1992 UN)"
20024794," 24794 Kurland (1993 UB7)"
20024808," 24808 Iwanaguchi (1994 TN1)"
20024822," 24822 (1995 BW11)"
20024866," 24866 (1996 ER1)"
20024882," 24882 (1996 RK30)"
20024960," 24960 Usukikenichi (1997 TV17)"
20024962," 24962 Kenjitoba (1997 UX8)"
20024963," 24963 (1997 UB11)"
20024980," 24980 (1998 KF2)"
20025000," 25000 Astrometria (1998 OW5)"
20025011," 25011 (1998 PP1)"
20025159," 25159 Michaelwest (1998 SN57)"
20025199," 25199 Jiahegu (1998 SB139)"
20025208," 25208 (1998 SK146)"
20025260," 25260 (1998 VN5)"
20025263," 25263 (1998 VM16)"
20025270," 25270 (1998 VR27)"
20025281," 25281 (1998 WP)"
20025295," 25295 (1998 WK17)"
20025302," 25302 Niim (1998 XW3)"
20025303," 25303 (1998 XE17)"
20025306," 25306 (1998 XQ73)"
20025310," 25310 (1998 XY92)"
20025312," 25312 Asiapossenti (1998 YU6)"
20025344," 25344 (1999 RN72)"
20025347," 25347 (1999 RQ116)"
20025453," 25453 (1999 XU11)"
20025467," 25467 (1999 XV32)"
20025504," 25504 (1999 XS94)"
20025558," 25558 (1999 XT172)"
20025583," 25583 (1999 XJ221)"
20025699," 25699 (2000 AD127)"
20025700," 25700 (2000 AA128)"
20025702," 25702 (2000 AF128)"
20025705," 25705 (2000 AU128)"
20025731," 25731 (2000 AL193)"
20025741," 25741 (2000 AF222)"
20025748," 25748 (2000 AP243)"
20025749," 25749 (2000 BP3)"
20025773," 25773 (2000 CX27)"
20025789," 25789 (2000 CK53)"
20025791," 25791 (2000 CM61)"
20025794," 25794 (2000 CF71)"
20025800," 25800 Glukhovsky (2000 CG83)"
20025804," 25804 (2000 CC89)"
20025808," 25808 (2000 CK103)"
20025820," 25820 (2000 DB56)"
20025828," 25828 (2000 DM102)"
20025829," 25829 (2000 DU108)"
20025835," 25835 Tomzega (2000 EO20)"
20025842," 25842 (2000 EQ78)"
20025843," 25843 (2000 EQ84)"
20025846," 25846 (2000 EF93)"
20025851," 25851 Browning (2000 EE120)"
20025854," 25854 (2000 EP166)"
20025855," 25855 (2000 EA168)"
20025859," 25859 (2000 FW3)"
20025863," 25863 (2000 FV47)"
20025869," 25869 Jacoby (2000 JP70)"
20025881," 25881 (2000 RH41)"
20025883," 25883 (2000 RD88)"
20025888," 25888 (2000 UW109)"
20025893," 25893 Sugihara (2000 WR9)"
20025895," 25895 (2000 XN9)"
20025900," 25900 (2000 YH98)"
20025906," 25906 Morrell (2000 YV139)"
20025910," 25910 (2001 BM50)"
20025911," 25911 (2001 BC76)"
20025915," 25915 Charlesmcguire (2001 CF30)"
20025917," 25917 (2001 DT6)"
20025934," 25934 (2001 DC74)"
20025937," 25937 Malysz (2001 DY92)"
20025938," 25938 Stoch (2001 DC102)"
20025977," 25977 (2001 FG46)"
20025982," 25982 (2001 FQ57)"
20025997," 25997 (2001 FP90)"
20026076," 26076 (1979 MM1)"
20026086," 26086 (1981 UE23)"
20026102," 26102 (1990 QA9)"
20026117," 26117 (1991 RX21)"
20026125," 26125 (1992 RG)"
20026128," 26128 (1993 BO10)"
20026135," 26135 (1993 GL1)"
20026160," 26160 (1994 XR4)"
20026164," 26164 (1995 FK4)"
20026217," 26217 (1997 WK2)"
20026220," 26220 (1997 WB37)"
20026229," 26229 (1998 OG7)"
20026260," 26260 (1998 RA2)"
20026321," 26321 (1998 VT5)"
20026325," 26325 (1998 VD29)"
20026349," 26349 (1998 XR94)"
20026352," 26352 (1998 XJ95)"
20026354," 26354 (1998 YJ4)"
20026364," 26364 (1999 AH8)"
20026369," 26369 (1999 CG62)"
20026371," 26371 (1999 CT64)"
20026382," 26382 Charlieduke (1999 LT32)"
20026482," 26482 (2000 AM203)"
20026483," 26483 (2000 AX204)"
20026486," 26486 (2000 AQ231)"
20026491," 26491 (2000 BT3)"
20026499," 26499 Robertazabotti (2000 CX1)"
20026510," 26510 (2000 CZ34)"
20026516," 26516 (2000 CW56)"
20026521," 26521 (2000 CS76)"
20026563," 26563 (2000 EG39)"
20026565," 26565 (2000 EF47)"
20026568," 26568 (2000 ET49)"
20026570," 26570 (2000 EU77)"
20026571," 26571 (2000 EN84)"
20026572," 26572 (2000 EP84)"
20026601," 26601 (2000 FD1)"
20026610," 26610 (2000 FK39)"
20026616," 26616 (2000 GG6)"
20026623," 26623 (2000 GK82)"
20026625," 26625 (2000 GY92)"
20026628," 26628 (2000 GX114)"
20026635," 26635 (2000 HC53)"
20026641," 26641 (2000 JT30)"
20026645," 26645 (2000 JJ66)"
20026647," 26647 (2000 LT)"
20026648," 26648 (2000 LY7)"
20026649," 26649 (2000 ML6)"
20026678," 26678 Garner (2001 EN19)"
20026702," 26702 Naber (2001 FK143)"
20026705," 26705 (2001 FL145)"
20026718," 26718 (2001 HP5)"
20026719," 26719 (2001 HQ5)"
20026722," 26722 (2001 HK7)"
20026725," 26725 (2001 HH9)"
20026761," 26761 Stromboli (2033 P-L)"
20026763," 26763 Peirithoos (2706 P-L)"
20026789," 26789 (5092 T-3)"
20026806," 26806 Kushiike (1982 KX1)"
20026807," 26807 (1982 RK1)"
20026821," 26821 Baehr (1988 FM1)"
20026833," 26833 (1990 RE)"
20026847," 26847 (1992 DG)"
20026874," 26874 (1994 AN9)"
20026878," 26878 (1994 EY6)"
20026917," 26917 Pianoro (1996 RF4)"
20026919," 26919 Shoichimiyata (1996 RC24)"
20026922," 26922 Samara (1996 TD40)"
20026929," 26929 (1997 CE18)"
20026968," 26968 (1997 RB9)"
20026984," 26984 Fernand-Roland (1997 VV)"
20026985," 26985 (1997 VP3)"
20026997," 26997 (1997 YJ5)"
20027000," 27000 (1998 BO44)"
20027001," 27001 (1998 DC6)"
20027026," 27026 (1998 QG86)"
20027049," 27049 Kraus (1998 SB3)"
20027109," 27109 (1998 VV32)"
20027142," 27142 (1998 XG61)"
20027144," 27144 (1998 XN74)"
20027177," 27177 (1999 BU3)"
20027182," 27182 (1999 CL3)"
20027189," 27189 (1999 CF51)"
